,node,TIL_6,TIL_16,TIL_1,TIL_44,TIL_35,TIL_2,TIL_42,TIL_12,TIL_13,TIL_27,TIL_4,TIL_20,TIL_21,TIL_29,TIL_43,TIL_15,TIL_30,TIL_31,TIL_14,TIL_19,TIL_26,TIL_36,TIL_37,TIL_8,TIL_9,TIL_5,TIL_41,TIL_22,TIL_23,TIL_3,TIL_40,TIL_7,TIL_10,TIL_34,TIL_38,TIL_39,TIL_18,TIL_11,TIL_17,TIL_28,TIL_32,TIL_24
528,CARS,-0.905072,-0.031558,-0.38219,-0.738963,-0.747402,0.0155036,-1.20645,-0.21496,-0.973699,-0.30775,0.22374,-0.0763265,-0.548598,-0.258101,-1.16395,-1.06644,0.123176,-0.703681,-0.0786395,-1.08175,-0.194747,-1.1197,-0.168604,-0.324829,-0.0454166,-0.230949,-0.342743,0.010152,-0.409339,-0.0267633,0.376859,-0.237282,0.301995,-0.292958,-1.01494,-0.128867,0.120028,-0.122148,0.0178911,-0.0449977,0.125018,-0.46911
529,CARS2,0.685295,0.478332,1.48004,0.282538,0.594379,1.20536,-0.768009,1.56601,0.331392,-0.285845,-1.42283,2.09482,0.957161,0.60915,0.936232,0.0888445,1.20484,-0.012944,1.25814,0.828431,0.410988,0.542438,0.681678,0.523859,1.21529,1.04245,1.59998,2.25838,0.545147,-0.471346,0.402697,1.83369,1.83395,-0.0559942,0.719013,1.31782,1.19779,1.17993,0.0525546,1.57282,0.883405,1.6376
530,CASC4,-0.79749,3.16294,-0.801595,0.0,0.0,0.0,-1.047,0.0,0.0749544,0.210924,-0.2281,0.561761,-1.06608,0.31231,0.0,-0.301002,0.19145,0.0,-0.691891,-0.592322,-0.606443,-1.07771,0.0,0.0,-1.2154,0.258427,0.0,-0.0643542,-0.886838,0.468126,-0.159442,0.378383,0.0,0.240402,-2.00558,0.737253,0.0,0.630522,0.0,0.555064,1.79306,0.866892
531,CASC5,0.0,1.2119,5.28494,0.0,3.00208,1.68702,4.74992,0.0,-1.38928,0.0,0.618139,3.89906,6.01131,0.0,0.0,5.47772,-0.605695,0.0,0.160899,6.32538,2.00818,5.32662,3.0211,0.941411,-0.891,0.0,3.26361,1.07392,-1.37102,5.68663,0.434376,1.13996,0.0,-1.103,0.0,1.70367,2.80236,-1.16111,0.793467,0.0,5.19047,-1.07499
532,CASK,-1.19452,0.279343,-0.590814,-0.375328,0.447559,0.332832,-0.511111,-1.40314,0.517932,-0.0101329,-0.854243,-0.653012,-0.348869,-1.37413,-0.152398,0.325083,0.0531297,-0.013742,-0.0569521,-0.834003,0.232159,-1.4224,-0.595903,-0.919638,-0.846071,-0.621483,0.102196,-0.0571068,-0.58832,-0.74505,-0.592829,0.553398,-0.469602,-0.0296587,-0.471825,0.683803,0.150312,-0.356014,-0.737677,0.139685,0.310623,-0.832227
533,CASP1,2.55058,0.83389,-0.207633,-0.531638,-0.357727,1.27982,-0.344823,0.120095,-1.12898,1.495,0.00770037,1.49016,-1.23695,3.137,2.40437,0.161203,2.17074,0.983827,-0.985953,0.871297,2.11141,1.35763,0.836392,1.53914,-0.751354,0.384446,2.54927,-0.331411,0.672478,-0.414856,2.2316,0.226791,2.78847,-1.22546,0.677888,1.50379,-1.11625,2.35678,0.675913,1.32511,0.187677,0.949908
534,CASP3,-0.514724,0.658776,0.536828,-0.541601,0.957708,0.390174,-0.761399,0.113198,0.773407,0.620075,-0.135861,1.24123,1.37492,0.687715,0.298012,0.00373073,1.19732,0.883267,1.5536,0.703992,0.400382,-0.265793,-0.593173,0.406438,1.13486,0.201889,-0.0661486,0.456754,0.27453,0.952239,0.826615,-0.827023,0.80872,0.142067,-0.656627,0.478171,0.725273,1.00345,0.842185,0.28103,0.8189,0.458108
535,CASP7,1.73326,1.06165,0.678236,-0.621754,-1.56657,-0.476244,-0.560286,-0.726536,1.57501,2.08231,-1.3907,-0.645002,-0.583625,0.296915,0.165978,-0.0952761,0.396449,-1.11398,0.783731,0.872494,0.534709,0.356161,0.711848,-0.130974,-2.16541,-0.366059,0.724027,0.0442967,0.0474907,0.322457,1.07208,1.6016,0.124368,-0.296218,-0.397309,1.44262,0.41849,-0.145736,-0.935835,0.678664,-0.992426,0.11885
536,CASP8,0.22776,0.960603,1.62363,0.681909,0.673689,0.754006,-0.108152,-0.38065,0.0500031,0.252704,1.76472,0.723606,0.798644,0.406899,0.715512,0.236105,0.617736,0.692475,0.176323,0.817679,0.385439,0.150845,0.368777,0.433513,0.131067,1.04385,-0.0519384,0.551162,0.362396,0.134785,0.419192,0.594981,0.644745,0.611305,0.383634,1.12047,0.315515,0.678549,1.02509,1.07817,1.76217,0.770013
537,CAST,0.264726,0.193108,0.529638,-0.351531,-0.0936987,0.370771,0.235537,-0.453256,-1.30201,0.416364,-0.746882,0.00191402,0.74879,0.280947,0.23043,-0.457607,-0.285078,0.882302,-0.643491,0.183568,0.471175,-0.548543,-0.328006,0.658656,-2.04376,-0.0496962,1.13919,-0.175118,-0.616445,0.396737,1.0930279999999999,0.332751,0.40441,0.235813,-0.502778,0.607309,0.867793,0.275979,-0.0490328,-0.103618,-0.11449,0.18767
538,CAT,0.344761,2.83402,0.481085,-0.0933072,1.64046,0.338296,0.539341,1.48698,1.28587,2.54199,0.964748,1.72258,0.764099,2.20578,2.10406,1.33919,1.05683,1.92741,0.995821,1.45921,1.66395,0.739535,2.45571,1.27043,0.906623,0.860115,3.8346,1.67917,2.69247,1.4266,2.55447,-0.277045,1.08099,2.67972,1.27086,3.21637,1.28928,0.518243,1.60548,1.82671,0.773825,1.51044
539,CAV1,-2.45879,0.770169,-0.300297,-2.83676,-2.07208,-0.507041,-1.32542,-1.32865,-1.00995,-0.855191,0.587472,-0.0124273,-0.481116,-0.339023,-1.55068,-1.38671,-0.843917,-0.52289,-0.486218,-0.629518,-0.320669,-0.183966,-0.368366,-0.241948,0.229404,-0.124732,-1.55729,-0.879809,-1.49998,-0.390849,0.0343044,-1.82162,1.55716,-0.993146,-1.17385,-1.20959,0.905103,-0.187503,0.866238,-0.00296298,-0.0404759,-0.367405
540,CBFB,-0.105405,0.0820467,0.958624,-0.679464,0.613288,0.125195,-0.83518,0.224128,1.0319,1.48005,0.0354845,-0.110712,-0.342386,0.996854,0.8919,0.438417,0.860908,0.603824,0.397729,0.406955,0.647196,-0.163278,-1.60021,0.0584827,-0.641518,0.299703,-0.469979,0.889207,0.453815,0.128567,0.593234,0.76826,0.318063,-0.205583,0.0142662,0.69205,0.404162,0.550265,0.661553,0.968279,-0.0388119,0.26901
541,CBL,-0.178271,0.562592,-0.470303,-0.599158,-0.161867,2.25239,-0.943858,-0.462177,-0.583536,-0.449069,0.536138,0.307736,-0.583131,0.200994,0.0,-1.20972,-0.199398,-0.712186,-0.986535,-0.4681,-0.00143015,-0.868017,-0.583213,-0.84551,0.171022,-0.550653,-0.170217,-0.591903,-0.639549,0.0046196,0.318427,-0.796574,-0.532733,-0.394791,-1.00247,0.332331,-0.674859,-0.661076,0.238891,0.40315,0.366969,0.0744377
542,CBR1,1.51221,1.07372,1.44407,1.02337,1.05822,1.38914,1.62846,1.73605,1.27738,1.23932,0.913731,0.216813,1.00636,0.234804,0.715837,0.596532,0.164492,1.42865,1.48831,2.22832,1.1375,1.42142,0.867459,0.488374,0.608925,1.61134,2.40681,0.0683452,0.951229,0.403539,1.42242,1.41384,1.79353,1.91722,1.73391,1.12167,1.03747,1.06908,0.236158,0.770379,0.0797882,1.11781
543,CBR3,0.946417,0.220573,1.42184,0.160278,0.740677,0.707767,1.64195,0.0860613,0.57573,0.546208,-1.73314,0.398698,0.119098,0.96457,1.17721,0.286672,0.310969,0.993596,-0.227246,2.34926,0.580733,1.06003,0.895422,0.186366,-0.0591635,1.00297,1.90358,-0.00521773,-0.348321,0.900916,-0.461219,1.29165,0.989959,0.680867,2.16777,0.0148195,2.36224,0.365675,-0.206294,0.683928,0.185325,0.7182
544,CBS,-2.66915,-0.123392,-1.4632,-1.16612,-1.64613,-1.82647,0.844066,-1.22804,-1.63011,-1.56429,-0.213362,-0.324585,-0.644553,-0.497191,-0.839028,-0.409418,-0.783069,-1.74183,-1.09251,-1.72264,-0.0649763,-3.19783,-1.17701,-1.50248,-0.647751,-0.895405,-1.72603,-0.843112,0.196607,-0.37441,-0.748957,-2.24317,-1.61794,-1.038,-3.35605,-1.90731,-0.05458,-1.08089,-0.998945,-0.603056,0.725066,-0.975924
545,CBX1,0.0714664,-0.112145,0.29722,0.703106,1.06548,0.232894,2.98498,-0.790929,0.640195,0.405763,-2.36316,1.03273,-1.61641,-0.309194,1.22851,-0.40557,1.65244,0.0,1.25767,-0.754841,-0.955335,-0.311745,-0.26046,-1.37616,-0.151103,1.83918,0.769259,0.246396,2.00918,0.412177,-1.43472,-0.658189,1.25481,-1.17523,-0.322325,0.595924,0.988699,2.39544,-1.39962,0.382584,0.23574,-0.549904
546,CBX3,-0.591822,1.22109,0.995317,0.3974,0.000724733,0.544365,0.206769,1.31693,0.829607,0.146739,0.232336,1.11595,-0.71959,1.18536,0.841872,-0.367104,0.432739,0.137729,1.09883,0.937712,0.0985503,-0.6136,-2.82428,0.792522,0.684963,-0.760347,-0.0994987,-0.552368,0.118819,0.76248,2.20702,-0.0774618,1.00033,0.166606,-0.705906,-0.162127,-0.800767,1.42962,3.11998,-0.0911195,-0.055229,1.24129
547,CBX5,-0.171926,0.754094,0.176426,0.361677,0.77553,0.221822,0.640272,-0.430711,0.460715,0.992859,0.865703,0.187222,0.904214,0.988758,0.246305,0.957201,0.889411,0.416264,0.615777,1.27121,0.841242,0.00365447,-0.448064,0.093291,0.292366,0.419759,0.273627,0.24988,0.873426,0.439377,0.714107,0.524777,0.452195,0.174269,-1.14707,0.541831,0.865,1.0912,0.355299,0.474378,-0.137607,0.689711
548,CBX8,-1.05141,1.68614,0.607784,0.72154,-0.431452,0.427205,0.88056,-0.803605,-0.79203,-0.267747,-0.16128,-1.51328,-0.237981,-0.371979,0.857458,0.3976,0.399499,0.557234,0.0611374,-0.600911,-0.0224033,-0.564008,0.149068,0.0,-0.846557,-1.18977,0.461293,0.0564469,-0.269271,-1.30278,-1.08633,-0.207946,-0.461437,-0.812437,0.0154907,-0.246661,-1.5458,-0.137111,0.07310030000000001,-0.195727,-0.45062,-0.0601801
549,CC2D1A,-0.763965,0.0932856,0.839493,0.0131822,0.497196,-0.686415,-0.463681,0.509694,0.290573,-0.60404,2.72684,0.98542,-1.72931,-0.0317571,-0.495808,0.966896,0.27949,0.31148,0.55354,0.541219,1.96807,-0.0678883,-0.408662,0.455608,0.407453,0.514338,0.349178,0.00255969,-1.20429,-0.775823,-0.497544,0.538183,0.353438,-0.48482,1.24509,0.709822,0.364683,0.876168,1.22671,-0.640146,1.20629,0.376693
550,CC2D1B,0.11132,0.266686,0.441062,-0.594225,-0.437062,0.308496,1.32577,0.811362,0.309144,-0.180827,1.24996,0.293709,0.418491,1.70215,0.778931,-0.277295,0.136274,0.543934,0.291347,0.0879482,0.662149,0.0675835,0.57639,-0.103303,-0.665558,0.00962614,0.564231,0.888601,0.206813,-0.0380902,0.109024,0.65026,0.853715,0.458505,-0.315718,-0.0382199,0.299126,0.48932,0.0558066,0.290052,1.80616,0.245672
551,CCAR1,-0.408376,0.592826,-0.778991,-0.631818,0.83265,-0.775052,-0.242097,-0.513581,-0.41099,-0.151248,-0.553278,-0.179489,-0.097761,-0.104063,0.417989,-0.326973,-0.034528,-0.484191,-0.221328,-0.273989,0.00321768,-0.827438,0.302662,-0.91306,-0.179893,-0.1307,0.0946882,-0.118982,-0.808707,-0.172133,-0.505914,-0.704458,-0.00633228,-0.532078,-1.58854,0.287877,0.156579,-1.81284,0.593522,0.367335,0.373583,-0.418327
552,CCAR2,0.533783,0.676497,0.648696,1.6838,1.82735,0.801578,1.20401,-0.395591,1.07016,1.95552,0.246162,0.145838,0.729608,1.0019,0.930534,1.35324,1.71186,0.407425,0.214343,0.905579,0.924522,0.551932,0.566733,1.38242,0.221903,0.291503,0.970024,0.855645,0.759444,0.685716,1.01158,1.54035,0.444144,0.636741,0.894813,1.11097,0.268562,0.937534,0.311836,0.651686,0.218855,0.491772
553,CCBL2,-0.491517,0.076138,-0.252215,0.0,-0.150257,-0.270386,-1.75719,0.683399,-2.13457,0.343108,0.255694,2.21816,-0.574788,1.59319,-0.197659,0.934365,0.0585814,-1.23217,-1.1188,0.117759,0.378494,0.728512,0.0,-0.609481,0.533407,0.0238983,-0.163971,0.407469,0.586218,0.222487,0.441902,2.68917,1.00215,-0.0299764,0.0,1.61421,1.5693,-0.135707,0.156804,1.54751,2.86268,0.0
554,CCDC115,0.252658,1.70395,3.0048,1.14762,0.0,2.274,2.21407,1.50944,2.14443,1.77139,0.436863,1.60129,0.0,0.0,3.30919,1.55289,1.52252,2.13441,1.94957,1.66401,0.0,1.45551,0.0,1.67791,1.07297,1.50976,1.17994,2.35591,2.46095,1.96112,1.04191,1.19315,2.32491,1.96711,0.731979,1.41536,2.09631,1.35268,1.92917,4.22519,0.45956,2.318
555,CCDC12,-0.219785,0.333801,-0.0637257,-0.122037,-0.293041,-0.11344,0.704803,-1.45626,0.197309,0.753938,-0.315873,-3.22017,-1.16025,1.04121,-0.423482,-0.458536,0.196928,-0.497373,0.849857,-0.18094,-2.07287,-0.0274058,-2.42162,-0.771114,-3.74685,-1.83584,-0.254057,-0.802679,0.380766,1.00504,-0.966217,-0.450316,-1.128,-1.04205,-0.0761171,-0.118117,-0.496559,-0.979955,-0.569648,-2.39246,0.298214,0.0704673
556,CCDC124,0.506052,0.94807,1.07615,0.914141,1.55595,1.06822,0.548502,1.13453,0.738578,1.30073,-0.20675,-0.0263503,0.672014,1.35625,0.999981,0.711523,1.0384,0.894339,1.20743,0.555559,0.959846,0.53032,0.159157,0.306568,0.862055,0.158061,0.414815,0.953778,0.428443,0.526883,0.465615,1.05802,0.838881,1.05306,1.28205,0.26155,1.37073,0.853273,0.585679,0.459149,-0.0365902,0.821654
557,CCDC132,-0.305437,0.0,-0.61207,0.0144689,-0.0878143,-0.865453,-0.535343,0.0934576,-0.771952,-0.958757,0.801481,0.632693,-0.193693,1.56401,0.0,-0.311529,2.02492,-0.616017,0.618733,-0.804845,2.37678,-0.6136,-3.88101,0.774328,-0.473608,0.0635433,0.0,-0.263204,-0.0325717,-0.892179,0.835576,-0.641675,0.0,-0.184528,0.0,-1.6099,-0.289036,0.775422,0.641929,0.0983267,0.568974,0.415106
558,CCDC134,0.202695,-0.0186656,0.843535,1.40366,-0.155711,1.01155,1.00669,0.150891,0.704521,1.85635,0.458917,1.11504,1.43348,0.438875,0.585245,1.57197,0.843617,1.17026,0.745224,0.991714,0.0417051,-0.384724,0.0,0.52594,-3.75431,0.361711,0.450499,0.0173276,0.881155,0.196103,0.239137,1.89589,-1.21976,1.01484,0.100001,0.226208,-0.443762,0.108617,0.368971,-0.156954,0.538284,0.106304
559,CCDC138,7.85434,8.11247,7.46414,5.52218,5.6799,6.10556,7.91665,6.73217,7.29206,7.32342,7.04999,4.94427,7.43649,5.55617,5.06241,4.89064,6.53767,7.93403,6.66522,6.46519,6.29546,7.49932,5.51622,7.63306,6.1186,4.10239,5.12493,5.73822,4.99986,6.86648,3.22934,6.99723,6.76455,7.03997,4.38161,5.75646,6.9275,5.74606,6.74168,6.1009,4.68752,7.03473
560,CCDC22,0.0834979,0.0805404,0.214096,0.264767,-0.0574447,-0.178624,0.250289,-0.800227,-0.347396,-0.172627,2.008,-0.278443,0.52877,-0.0520559,-0.402348,-0.67053,-0.352711,0.10423,0.227651,0.834146,1.03871,0.147804,-0.0387551,0.163372,-0.672237,-0.795123,1.57624,0.539867,0.350233,-0.170693,-0.578825,-0.0450197,0.232874,0.878715,0.534727,0.923498,-0.113325,0.0598271,1.19135,0.413211,0.823483,-0.495284
561,CCDC25,0.160861,-0.238805,-0.217824,0.0,0.0,-1.4778,2.56016,2.20475,-0.353115,-0.652016,0.207396,5.80707,-2.38753,0.666736,-0.503928,3.8799,-0.0527797,-0.306336,2.01818,0.815496,0.843522,-1.67857,0.0,2.08253,3.04533,4.15958,2.58452,2.40472,2.50472,1.9769,1.19311,0.00495768,-2.05192,1.14505,2.42024,-0.195542,0.0,3.06881,0.891559,2.38796,4.62738,0.385088
562,CCDC43,0.361886,-1.37709,-0.0414236,0.192805,-0.529167,-0.1209,0.94663,-0.569183,-0.437025,0.451502,0.0476372,0.0342504,0.373327,0.496096,0.64086,0.044475,0.269698,0.604069,0.853146,-0.0550913,-0.616843,-0.782364,-0.612081,-0.633532,1.04812,-1.03483,0.673797,2.2262,-1.271,0.0289971,0.303382,-0.197143,0.565835,0.0627096,-0.233983,0.114512,-0.193908,0.230121,-0.436562,-0.406397,-0.348086,0.692268
563,CCDC47,-0.622151,-0.383654,0.185566,0.0774338,-0.15053,-0.350773,-0.493563,0.317617,0.00592661,-0.0740137,0.66309,-0.305529,0.230547,-0.17697,0.0866867,-0.518028,0.0421703,0.0298889,-0.945296,0.550076,0.148756,-0.541775,0.10026,0.524188,1.0907,-0.0986186,-0.10844,-0.0621946,0.027241,0.372554,0.348408,0.0834293,0.314259,0.041864,-0.361814,0.0677097,0.390104,-0.642913,1.619,-0.0647657,-0.258228,-0.518166
564,CCDC50,-1.0102,0.0511617,-0.140579,0.107305,-0.900296,0.207277,0.937177,-0.446443,0.997978,0.73678,0.348109,0.943674,0.271395,0.550492,-0.0250957,-0.718859,-0.515575,-0.889099,0.97642,0.697658,0.906904,0.89527,0.0,-0.177011,1.58695,1.36099,0.275544,0.791126,0.495362,-0.355249,-0.0771412,0.694682,0.264424,-0.222913,1.03577,0.752431,-0.183675,0.553532,0.209779,0.895871,0.950406,-0.583788
565,CCDC51,-0.313341,-0.521313,-0.544324,-0.782166,-1.48038,-0.133317,-1.58838,-0.475285,-1.47142,-1.18329,0.178152,-1.35469,-0.731471,-0.784506,0.725328,-1.40036,0.0484057,-0.679685,0.213128,-1.3481,0.0601934,-0.752439,0.225933,-0.42321,0.170809,-0.905032,1.52269,1.22019,0.257332,-0.0604805,-0.879397,-0.728319,0.511677,-1.35246,0.140576,0.500956,0.167416,0.983821,-0.0210303,0.247379,-0.24518,-0.595416
566,CCDC58,-0.132463,1.09292,0.459198,-0.542882,-0.217255,0.00403088,-0.452476,0.618482,0.0685697,0.294384,-0.0798339,0.211493,0.967141,-0.104638,1.21945,-0.115207,0.762909,0.275576,0.863782,-0.116555,0.0736376,0.0110995,0.150928,0.0617498,1.53912,-0.482751,0.421687,0.183546,0.0155849,0.356195,0.249996,0.27619,0.715344,-0.448371,-0.10187,0.527823,1.05146,1.61879,0.435714,-0.133638,-0.0403372,0.968134
567,CCDC6,-0.163728,0.849564,-0.0439539,-0.952121,-0.273273,-0.240699,-0.431298,-0.00585184,-0.00066638,0.148726,0.376394,0.387561,0.311727,0.300185,-0.819697,-0.809971,-0.602245,-0.0153366,0.0321418,-0.392925,0.455133,-1.03192,-0.734125,-0.296551,-0.235805,0.0135168,0.246368,-0.0707061,-0.0355288,0.428392,0.69619,0.481012,-0.192497,-0.316496,-0.590713,0.0149243,-0.0202949,-0.271771,0.119984,0.358552,0.380468,1.91689
568,CCDC86,0.172676,0.816485,0.138458,-0.086781,-0.38515,-0.632966,0.0740283,-0.841043,-0.413349,1.05959,-2.53137,-2.13822,-0.589041,0.460304,-0.213979,0.172808,-0.0397505,-0.45746,-0.559055,0.684405,0.0771151,-1.37699,-1.5222,-1.6591,0.128409,-0.829081,0.0,0.351727,-1.35172,-0.26433,-0.644443,0.266611,-0.937243,-0.713609,-0.304574,-1.07921,0.569084,-0.388656,-0.170339,0.995608,0.804165,-0.501543
569,CCDC88A,-2.01701,-1.09354,-1.33286,-0.865727,-1.57941,-0.873686,-2.13097,-1.26992,-0.158759,0.784838,-0.0589908,-0.588596,-0.774216,-0.852716,-1.96384,-1.92839,-0.370811,-0.824114,-0.790025,-1.69366,-0.933484,-2.58456,-0.863051,-1.48407,-0.283071,0.611339,-0.851992,-1.21828,-1.11519,-0.816581,-0.432418,-1.19881,-0.922419,-0.0223341,-2.11458,-1.39696,-0.554441,-1.03101,0.0554159,-0.0467325,-0.369868,-1.71231
570,CCDC9,-0.586672,-1.061,1.1613,-0.257813,0.053136,0.417203,0.10382,-0.976818,-0.599661,0.456143,-1.35768,0.0124085,2.19955,1.6389,-0.353023,-0.655621,-0.683079,-0.362384,-1.25981,-1.16833,-0.679395,-0.673733,0.0,-1.74769,-2.81108,-1.94757,-0.0589363,0.834768,0.616727,-2.17539,0.679174,-0.0295518,0.484295,0.498272,-0.478539,0.11732,1.97013,-0.533953,0.955528,2.33532,0.593561,-0.624442
571,CCDC93,-0.995906,-1.14204,0.193554,-0.215209,-0.800826,-0.904999,0.208488,-1.22995,0.575413,-0.503019,-0.0669543,-0.627297,-1.902,-0.868786,0.447459,-0.891547,-0.225182,0.0,2.76458,0.688106,-0.496282,-0.648505,-1.50246,1.77782,-1.21095,-0.294182,1.2282,-0.0633827,-1.08031,-0.176547,-0.0628526,0.285367,-1.66492,0.642466,0.536906,-0.0048348,0.757059,-0.0652868,0.585228,-0.372032,0.0166289,-0.767751
572,CCDC94,0.0,0.283422,0.29472,0.0,-0.528187,-0.364292,-0.0428989,-0.722044,-0.855965,0.285732,-0.309499,-0.104426,-0.197474,0.0479398,-0.0603609,0.262177,0.752326,-0.146542,0.0,0.460928,-0.617241,-0.909286,-1.32844,0.0,-0.677157,-0.672643,0.0,0.103792,0.14941,0.153347,0.407233,-0.34178,-0.0733654,-0.304556,0.0,-1.06957,1.03182,0.0,0.141521,0.903712,0.0,-0.332211
573,CCNH,-0.23303,0.548825,-0.474881,-1.79081,0.0,-0.932545,-1.23713,-0.145412,-1.29278,-0.42314,0.869572,-0.780642,-0.340719,0.448714,0.109857,-0.030657,-1.16075,-0.187429,-0.786021,0.832574,1.16681,-0.0790032,0.0,-1.39832,0.189579,-0.398226,-0.978907,1.04118,-0.682791,0.522817,-0.0204874,0.0,-0.441245,0.608204,0.0,0.237282,1.43245,-1.36549,-0.465523,2.56817,0.0826532,0.0
574,CCNK,0.1532,-0.52683,-0.316215,-0.790096,-0.215428,-0.401606,-0.474438,-0.934732,-0.606127,-0.44219,-1.11811,-1.97903,-1.48546,0.0,0.105497,-1.22388,-0.943139,0.169192,-0.757802,-0.630031,-0.346568,-1.01646,-1.00712,0.0,-0.902873,-0.6693,0.0,0.0,0.0,-0.472014,-0.736786,-0.724389,-0.488503,-0.756786,0.0,-0.57241,0.0,-0.805231,-1.15911,-0.593831,-1.07492,-0.455607
575,CCNT1,-1.66754,-0.604197,0.23599,0.0,-0.305117,-0.248202,-1.14747,-2.43294,0.0,-0.891907,-3.64522,-3.05336,-0.251264,-0.158034,0.32087,-1.86856,-1.45082,0.0,-0.00528625,0.177837,-1.80875,-0.946982,-2.14463,-0.220901,-1.6045,0.767057,0.0,1.65453,-1.71638,-0.0327777,-0.361765,-1.44407,-0.680885,0.0,-0.784143,-0.623889,-0.459733,-2.81773,-0.757527,-0.492163,1.78616,-1.29381
576,CCPG1,2.03416,0.222233,-1.39522,0.0,0.0,-1.15338,-0.276359,1.37713,0.0,-0.350821,0.112913,1.52877,0.922976,1.02318,4.34615,0.213778,1.01876,0.086271,0.781928,1.29276,0.6155,-0.196381,0.863154,1.18179,0.624403,0.264058,-1.31545,-0.452024,0.94087,0.0223934,1.62049,0.227798,-0.082351,1.67979,0.0,0.0168102,0.230492,0.682532,1.71701,0.0,0.256856,1.80486
577,CCS,1.17243,0.678725,0.0,1.48723,1.03882,0.0,1.50146,-0.0480507,0.519252,2.12085,0.0,0.372941,0.0,2.03481,1.89424,0.576907,0.146839,1.18703,0.0,1.23975,1.363,1.40681,-0.376007,1.18409,0.0,0.0,0.0,1.73464,1.7325,0.0,1.5832,1.37555,0.454446,2.452,0.756341,1.74257,0.0,0.761639,0.0,2.07953,0.0,0.863587
578,CCT2,-0.420223,0.230919,-0.149051,-0.441821,-0.375755,-0.446366,-0.661236,0.0732395,-0.371466,-1.08378,-0.233474,-0.500869,-0.322337,-0.626164,-0.156879,-0.730674,-0.145889,-0.39391,0.108122,-0.141397,-0.394503,-0.794927,-0.229393,-0.039412,-0.379583,-0.696081,-0.159444,-0.232708,-0.100947,-0.212984,-0.0370057,-0.14327,0.079918,0.344698,-1.29047,-0.340005,-0.015316,-0.00199032,-0.0436944,-0.228603,-0.34506,-0.140663
579,CCT3,-0.36964,0.136453,0.00318068,-0.570038,-0.199321,-0.484739,-0.335253,-0.0686401,-0.389123,-0.882477,-0.147658,-0.373769,-0.154849,-0.626885,0.0117172,-0.538995,-0.259018,-0.423785,-0.121735,0.0311255,-0.354334,-0.582784,-0.757959,0.00585836,-0.51999,-0.619232,-0.23366,-0.316268,0.0822167,-0.10144,0.0456318,-0.198061,-0.0182433,0.0899451,-1.19619,-0.159809,-0.0734897,-0.118915,-0.189583,0.00900072,-0.0799818,-0.441841
580,CCT4,-0.525428,-0.0846933,-0.230305,-0.601413,-0.528187,-0.74375,-0.785537,-0.177327,-0.510435,-1.17218,-0.351959,-0.430888,-0.534667,-0.962695,-0.0247257,-0.996525,-0.423704,-0.601228,-0.335146,-0.414732,-0.542082,-0.734666,-0.734868,-0.381072,-0.477374,-0.835957,-0.330196,-0.559964,-0.198431,-0.445038,-0.167873,-0.234522,-0.16832,0.0558398,-1.37192,-0.447189,-0.0818255,-0.20538,-0.267007,-0.399535,-0.366003,-0.657457
581,CCT5,-0.439215,-0.0126296,0.068807,-0.569829,-0.365201,-0.522197,-0.609909,0.118048,-0.570232,-1.02132,-0.112097,-0.396353,-0.224213,-0.777742,-0.392918,-0.638589,-0.333385,-0.575248,-0.070283,-0.227326,-0.374653,-0.981549,-0.408041,-0.0297625,-0.541136,-0.64627,-0.259166,-0.204396,0.0686857,-0.165951,0.0734193,-0.0973514,-0.0618017,0.0503451,-1.43272,-0.386331,0.102625,0.0721185,-0.191888,-0.247532,-0.135403,-0.40927
582,CCT6A,-0.398096,-0.0285701,-0.340217,-0.460915,-0.291803,-0.682089,-0.644706,0.174892,-0.554256,-1.33099,0.00352465,-0.362068,-0.307478,-0.79231,-0.287375,-0.876612,-0.26681,-0.47321,-0.170484,-0.13455,-0.448441,-0.792678,-0.360576,0.00513244,-0.488717,-0.632171,-0.201045,-0.184083,-0.149289,-0.0984138,0.0261733,-0.225145,0.0129963,0.0930544,-1.41778,-0.241761,0.0227354,-0.17085,-0.0542308,-0.182322,-0.0892561,-0.520928
583,CCT6B,-0.380295,0.0593272,-0.0306474,-0.435697,-0.162627,-0.492631,-0.625113,0.173365,-0.528247,-1.32986,0.132652,-0.362068,-0.158092,-0.757909,-0.18132,-0.703089,-0.0877213,-0.381833,0.0689423,0.0205229,-0.462063,-0.746243,-0.380468,0.152927,-0.423336,-0.60714,-0.145224,-0.206617,0.0690264,0.0336771,0.0307131,-0.0651618,0.124671,0.374473,-1.17476,-0.096092,0.13343,0.0159435,-0.0255528,-0.132167,-0.0563622,-0.456308
584,CCT7,-0.444596,-0.0343412,-0.120042,-0.608361,-0.398093,-0.583786,-0.889725,0.00108677,-0.480995,-1.371,-0.0369267,-0.365687,-0.374678,-1.00748,-0.534527,-0.924798,-0.354852,-0.795979,-0.501024,-0.214993,-0.595967,-0.916326,-0.731728,-0.291044,-0.453885,-0.791514,-0.420093,-0.367451,-0.257703,0.0753576,-0.266304,-0.1928,0.0260273,-0.061287,-1.62373,-0.405235,-0.327667,-0.298219,-0.240103,-0.315976,-0.165198,-0.579172
